"","Concept","ID","Question","ChoiceNumber"
"11060","Bernie Sanders","78","Hillary Clinton Joe Biden",0
"11061","Bernie Sanders","78","Hillary Clinton Richard Nixon",0
"11062","Bernie Sanders","78","Hillary Clinton Ronald Reagan",0
"11063","Bernie Sanders","78","Joe Biden Abraham Lincoln",0
"11064","Bernie Sanders","78","Joe Biden Barack Obama",1
"11065","Bernie Sanders","78","Joe Biden Donald Trump",0
"11066","Bernie Sanders","78","Joe Biden Elizabeth Warren",1
"11067","Bernie Sanders","78","Joe Biden George W. Bush",0
"11068","Bernie Sanders","78","Joe Biden Hillary Clinton",0
"11069","Bernie Sanders","78","Joe Biden Richard Nixon",0
"11070","Bernie Sanders","78","Joe Biden Ronald Reagan",0
"11071","Bernie Sanders","78","Richard Nixon Abraham Lincoln",1
"11072","Bernie Sanders","78","Richard Nixon Barack Obama",1
"11073","Bernie Sanders","78","Richard Nixon Donald Trump",1
"11074","Bernie Sanders","78","Richard Nixon Elizabeth Warren",1
"11075","Bernie Sanders","78","Richard Nixon George W. Bush",0
"11076","Bernie Sanders","78","Richard Nixon Hillary Clinton",1
"11077","Bernie Sanders","78","Richard Nixon Joe Biden",1
"11078","Bernie Sanders","78","Richard Nixon Ronald Reagan",0
"11079","Bernie Sanders","78","Ronald Reagan Abraham Lincoln",1
"11080","Bernie Sanders","78","Ronald Reagan Barack Obama",1
"11081","Bernie Sanders","78","Ronald Reagan Donald Trump",0
"11082","Bernie Sanders","78","Ronald Reagan Elizabeth Warren",1
"11083","Bernie Sanders","78","Ronald Reagan George W. Bush",0
"11084","Bernie Sanders","78","Ronald Reagan Hillary Clinton",1
"11085","Bernie Sanders","78","Ronald Reagan Joe Biden",1
"11086","Bernie Sanders","78","Ronald Reagan Richard Nixon",1
"11087","Barack Obama","79","Abraham Lincoln Bernie Sanders",1
"11088","Barack Obama","79","Abraham Lincoln Donald Trump",0
"11089","Barack Obama","79","Abraham Lincoln Elizabeth Warren",0
"11090","Barack Obama","79","Abraham Lincoln George W. Bush",0
"11091","Barack Obama","79","Abraham Lincoln Hillary Clinton",0
"11092","Barack Obama","79","Abraham Lincoln Joe Biden",1
"11093","Barack Obama","79","Abraham Lincoln Richard Nixon",0
"11094","Barack Obama","79","Abraham Lincoln Ronald Reagan",0
"11095","Barack Obama","79","Bernie Sanders Abraham Lincoln",1
"11096","Barack Obama","79","Bernie Sanders Donald Trump",0
"11097","Barack Obama","79","Bernie Sanders Elizabeth Warren",0
"11098","Barack Obama","79","Bernie Sanders George W. Bush",0
"11099","Barack Obama","79","Bernie Sanders Hillary Clinton",0
"11100","Barack Obama","79","Bernie Sanders Joe Biden",1
"11101","Barack Obama","79","Bernie Sanders Richard Nixon",0
"11102","Barack Obama","79","Bernie Sanders Ronald Reagan",0
"11103","Barack Obama","79","Donald Trump Abraham Lincoln",1
"11104","Barack Obama","79","Donald Trump Bernie Sanders",1
"11105","Barack Obama","79","Donald Trump Elizabeth Warren",1
"11106","Barack Obama","79","Donald Trump George W. Bush",1
"11107","Barack Obama","79","Donald Trump Hillary Clinton",1
"11108","Barack Obama","79","Donald Trump Joe Biden",1
"11109","Barack Obama","79","Donald Trump Richard Nixon",0
"11110","Barack Obama","79","Donald Trump Ronald Reagan",1
"11111","Barack Obama","79","Elizabeth Warren Abraham Lincoln",1
"11112","Barack Obama","79","Elizabeth Warren Bernie Sanders",1
"11113","Barack Obama","79","Elizabeth Warren Donald Trump",0
"11114","Barack Obama","79","Elizabeth Warren George W. Bush",0
"11115","Barack Obama","79","Elizabeth Warren Hillary Clinton",0
"11116","Barack Obama","79","Elizabeth Warren Joe Biden",1
"11117","Barack Obama","79","Elizabeth Warren Richard Nixon",0
"11118","Barack Obama","79","Elizabeth Warren Ronald Reagan",0
"11119","Barack Obama","79","George W. Bush Abraham Lincoln",1
"11120","Barack Obama","79","George W. Bush Bernie Sanders",1
"11121","Barack Obama","79","George W. Bush Donald Trump",1
"11122","Barack Obama","79","George W. Bush Elizabeth Warren",1
"11123","Barack Obama","79","George W. Bush Hillary Clinton",1
"11124","Barack Obama","79","George W. Bush Joe Biden",1
"11125","Barack Obama","79","George W. Bush Richard Nixon",0
"11126","Barack Obama","79","George W. Bush Ronald Reagan",0
"11127","Barack Obama","79","Hillary Clinton Abraham Lincoln",1
"11128","Barack Obama","79","Hillary Clinton Bernie Sanders",0
"11129","Barack Obama","79","Hillary Clinton Donald Trump",0
"11130","Barack Obama","79","Hillary Clinton Elizabeth Warren",0
"11131","Barack Obama","79","Hillary Clinton George W. Bush",0
"11132","Barack Obama","79","Hillary Clinton Joe Biden",1
"11133","Barack Obama","79","Hillary Clinton Richard Nixon",0
"11134","Barack Obama","79","Hillary Clinton Ronald Reagan",0
"11135","Barack Obama","79","Joe Biden Abraham Lincoln",1
"11136","Barack Obama","79","Joe Biden Bernie Sanders",0
"11137","Barack Obama","79","Joe Biden Donald Trump",0
"11138","Barack Obama","79","Joe Biden Elizabeth Warren",0
"11139","Barack Obama","79","Joe Biden George W. Bush",0
"11140","Barack Obama","79","Joe Biden Hillary Clinton",0
"11141","Barack Obama","79","Joe Biden Richard Nixon",0
"11142","Barack Obama","79","Joe Biden Ronald Reagan",0
"11143","Barack Obama","79","Richard Nixon Abraham Lincoln",1
"11144","Barack Obama","79","Richard Nixon Bernie Sanders",1
"11145","Barack Obama","79","Richard Nixon Donald Trump",1
"11146","Barack Obama","79","Richard Nixon Elizabeth Warren",1
"11147","Barack Obama","79","Richard Nixon George W. Bush",1
"11148","Barack Obama","79","Richard Nixon Hillary Clinton",1
"11149","Barack Obama","79","Richard Nixon Joe Biden",1
"11150","Barack Obama","79","Richard Nixon Ronald Reagan",1
"11151","Barack Obama","79","Ronald Reagan Abraham Lincoln",1
"11152","Barack Obama","79","Ronald Reagan Bernie Sanders",1
"11153","Barack Obama","79","Ronald Reagan Donald Trump",1
"11154","Barack Obama","79","Ronald Reagan Elizabeth Warren",1
"11155","Barack Obama","79","Ronald Reagan George W. Bush",0
"11156","Barack Obama","79","Ronald Reagan Hillary Clinton",1
"11157","Barack Obama","79","Ronald Reagan Joe Biden",1
"11158","Barack Obama","79","Ronald Reagan Richard Nixon",0
"11159","Bernie Sanders","79","Abraham Lincoln Barack Obama",1
"11160","Bernie Sanders","79","Abraham Lincoln Donald Trump",0
"11161","Bernie Sanders","79","Abraham Lincoln Elizabeth Warren",1
"11162","Bernie Sanders","79","Abraham Lincoln George W. Bush",0
"11163","Bernie Sanders","79","Abraham Lincoln Hillary Clinton",0
"11164","Bernie Sanders","79","Abraham Lincoln Joe Biden",0
"11165","Bernie Sanders","79","Abraham Lincoln Richard Nixon",0
"11166","Bernie Sanders","79","Abraham Lincoln Ronald Reagan",0
"11167","Bernie Sanders","79","Barack Obama Abraham Lincoln",0
"11168","Bernie Sanders","79","Barack Obama Donald Trump",0
"11169","Bernie Sanders","79","Barack Obama Elizabeth Warren",1
"11170","Bernie Sanders","79","Barack Obama George W. Bush",0
"11171","Bernie Sanders","79","Barack Obama Hillary Clinton",0
"11172","Bernie Sanders","79","Barack Obama Joe Biden",0
"11173","Bernie Sanders","79","Barack Obama Richard Nixon",0
"11174","Bernie Sanders","79","Barack Obama Ronald Reagan",0
"11175","Bernie Sanders","79","Donald Trump Abraham Lincoln",1
"11176","Bernie Sanders","79","Donald Trump Barack Obama",1
"11177","Bernie Sanders","79","Donald Trump Elizabeth Warren",1
"11178","Bernie Sanders","79","Donald Trump George W. Bush",0
"11179","Bernie Sanders","79","Donald Trump Hillary Clinton",1
"11180","Bernie Sanders","79","Donald Trump Joe Biden",1
"11181","Bernie Sanders","79","Donald Trump Richard Nixon",0
"11182","Bernie Sanders","79","Donald Trump Ronald Reagan",1
"11183","Bernie Sanders","79","Elizabeth Warren Abraham Lincoln",0
"11184","Bernie Sanders","79","Elizabeth Warren Barack Obama",0
"11185","Bernie Sanders","79","Elizabeth Warren Donald Trump",0
"11186","Bernie Sanders","79","Elizabeth Warren George W. Bush",0
"11187","Bernie Sanders","79","Elizabeth Warren Hillary Clinton",0
"11188","Bernie Sanders","79","Elizabeth Warren Joe Biden",0
"11189","Bernie Sanders","79","Elizabeth Warren Richard Nixon",0
"11190","Bernie Sanders","79","Elizabeth Warren Ronald Reagan",0
"11191","Bernie Sanders","79","George W. Bush Abraham Lincoln",1
"11192","Bernie Sanders","79","George W. Bush Barack Obama",1
"11193","Bernie Sanders","79","George W. Bush Donald Trump",1
"11194","Bernie Sanders","79","George W. Bush Elizabeth Warren",1
"11195","Bernie Sanders","79","George W. Bush Hillary Clinton",1
"11196","Bernie Sanders","79","George W. Bush Joe Biden",1
"11197","Bernie Sanders","79","George W. Bush Richard Nixon",1
"11198","Bernie Sanders","79","George W. Bush Ronald Reagan",1
"11199","Bernie Sanders","79","Hillary Clinton Abraham Lincoln",1
"11200","Bernie Sanders","79","Hillary Clinton Barack Obama",1
"11201","Bernie Sanders","79","Hillary Clinton Donald Trump",1
"11202","Bernie Sanders","79","Hillary Clinton Elizabeth Warren",1
"11203","Bernie Sanders","79","Hillary Clinton George W. Bush",0
"11204","Bernie Sanders","79","Hillary Clinton Joe Biden",0
"11205","Bernie Sanders","79","Hillary Clinton Richard Nixon",0
"11206","Bernie Sanders","79","Hillary Clinton Ronald Reagan",0
"11207","Bernie Sanders","79","Joe Biden Abraham Lincoln",0
"11208","Bernie Sanders","79","Joe Biden Barack Obama",1
"11209","Bernie Sanders","79","Joe Biden Donald Trump",0
"11210","Bernie Sanders","79","Joe Biden Elizabeth Warren",1
"11211","Bernie Sanders","79","Joe Biden George W. Bush",0
"11212","Bernie Sanders","79","Joe Biden Hillary Clinton",0
"11213","Bernie Sanders","79","Joe Biden Richard Nixon",0
"11214","Bernie Sanders","79","Joe Biden Ronald Reagan",0
"11215","Bernie Sanders","79","Richard Nixon Abraham Lincoln",1
"11216","Bernie Sanders","79","Richard Nixon Barack Obama",1
"11217","Bernie Sanders","79","Richard Nixon Donald Trump",1
"11218","Bernie Sanders","79","Richard Nixon Elizabeth Warren",1
"11219","Bernie Sanders","79","Richard Nixon George W. Bush",0
"11220","Bernie Sanders","79","Richard Nixon Hillary Clinton",1
"11221","Bernie Sanders","79","Richard Nixon Joe Biden",1
"11222","Bernie Sanders","79","Richard Nixon Ronald Reagan",0
"11223","Bernie Sanders","79","Ronald Reagan Abraham Lincoln",1
"11224","Bernie Sanders","79","Ronald Reagan Barack Obama",1
"11225","Bernie Sanders","79","Ronald Reagan Donald Trump",1
"11226","Bernie Sanders","79","Ronald Reagan Elizabeth Warren",1
"11227","Bernie Sanders","79","Ronald Reagan George W. Bush",0
"11228","Bernie Sanders","79","Ronald Reagan Hillary Clinton",1
"11229","Bernie Sanders","79","Ronald Reagan Joe Biden",1
"11230","Bernie Sanders","79","Ronald Reagan Richard Nixon",1
"11231","Barack Obama","8","Abraham Lincoln Bernie Sanders",0
"11232","Barack Obama","8","Abraham Lincoln Donald Trump",0
"11233","Barack Obama","8","Abraham Lincoln Elizabeth Warren",0
"11234","Barack Obama","8","Abraham Lincoln George W. Bush",0
"11235","Barack Obama","8","Abraham Lincoln Hillary Clinton",0
"11236","Barack Obama","8","Abraham Lincoln Joe Biden",1
"11237","Barack Obama","8","Abraham Lincoln Richard Nixon",0
"11238","Barack Obama","8","Abraham Lincoln Ronald Reagan",0
"11239","Barack Obama","8","Bernie Sanders Abraham Lincoln",0
"11240","Barack Obama","8","Bernie Sanders Donald Trump",0
"11241","Barack Obama","8","Bernie Sanders Elizabeth Warren",1
"11242","Barack Obama","8","Bernie Sanders George W. Bush",0
"11243","Barack Obama","8","Bernie Sanders Hillary Clinton",1
"11244","Barack Obama","8","Bernie Sanders Joe Biden",1
"11245","Barack Obama","8","Bernie Sanders Richard Nixon",0
"11246","Barack Obama","8","Bernie Sanders Ronald Reagan",0
"11247","Barack Obama","8","Donald Trump Abraham Lincoln",1
"11248","Barack Obama","8","Donald Trump Bernie Sanders",1
"11249","Barack Obama","8","Donald Trump Elizabeth Warren",1
"11250","Barack Obama","8","Donald Trump George W. Bush",1
"11251","Barack Obama","8","Donald Trump Hillary Clinton",1
"11252","Barack Obama","8","Donald Trump Joe Biden",1
"11253","Barack Obama","8","Donald Trump Richard Nixon",0
"11254","Barack Obama","8","Donald Trump Ronald Reagan",1
"11255","Barack Obama","8","Elizabeth Warren Abraham Lincoln",1
"11256","Barack Obama","8","Elizabeth Warren Bernie Sanders",0
"11257","Barack Obama","8","Elizabeth Warren Donald Trump",0
"11258","Barack Obama","8","Elizabeth Warren George W. Bush",0
"11259","Barack Obama","8","Elizabeth Warren Hillary Clinton",1
"11260","Barack Obama","8","Elizabeth Warren Joe Biden",1
"11261","Barack Obama","8","Elizabeth Warren Richard Nixon",0
"11262","Barack Obama","8","Elizabeth Warren Ronald Reagan",0
"11263","Barack Obama","8","George W. Bush Abraham Lincoln",1
"11264","Barack Obama","8","George W. Bush Bernie Sanders",1
"11265","Barack Obama","8","George W. Bush Donald Trump",1
"11266","Barack Obama","8","George W. Bush Elizabeth Warren",1
"11267","Barack Obama","8","George W. Bush Hillary Clinton",1
"11268","Barack Obama","8","George W. Bush Joe Biden",1
"11269","Barack Obama","8","George W. Bush Richard Nixon",0
"11270","Barack Obama","8","George W. Bush Ronald Reagan",1
"11271","Barack Obama","8","Hillary Clinton Abraham Lincoln",1
"11272","Barack Obama","8","Hillary Clinton Bernie Sanders",1
"11273","Barack Obama","8","Hillary Clinton Donald Trump",0
"11274","Barack Obama","8","Hillary Clinton Elizabeth Warren",0
"11275","Barack Obama","8","Hillary Clinton George W. Bush",0
"11276","Barack Obama","8","Hillary Clinton Joe Biden",1
"11277","Barack Obama","8","Hillary Clinton Richard Nixon",0
"11278","Barack Obama","8","Hillary Clinton Ronald Reagan",0
"11279","Barack Obama","8","Joe Biden Abraham Lincoln",1
"11280","Barack Obama","8","Joe Biden Bernie Sanders",0
"11281","Barack Obama","8","Joe Biden Donald Trump",0
"11282","Barack Obama","8","Joe Biden Elizabeth Warren",0
"11283","Barack Obama","8","Joe Biden George W. Bush",0
"11284","Barack Obama","8","Joe Biden Hillary Clinton",0
"11285","Barack Obama","8","Joe Biden Richard Nixon",0
"11286","Barack Obama","8","Joe Biden Ronald Reagan",0
"11287","Barack Obama","8","Richard Nixon Abraham Lincoln",1
"11288","Barack Obama","8","Richard Nixon Bernie Sanders",1
"11289","Barack Obama","8","Richard Nixon Donald Trump",0
"11290","Barack Obama","8","Richard Nixon Elizabeth Warren",1
"11291","Barack Obama","8","Richard Nixon George W. Bush",1
"11292","Barack Obama","8","Richard Nixon Hillary Clinton",1
"11293","Barack Obama","8","Richard Nixon Joe Biden",1
"11294","Barack Obama","8","Richard Nixon Ronald Reagan",1
"11295","Barack Obama","8","Ronald Reagan Abraham Lincoln",1
"11296","Barack Obama","8","Ronald Reagan Bernie Sanders",1
"11297","Barack Obama","8","Ronald Reagan Donald Trump",1
"11298","Barack Obama","8","Ronald Reagan Elizabeth Warren",1
"11299","Barack Obama","8","Ronald Reagan George W. Bush",1
"11300","Barack Obama","8","Ronald Reagan Hillary Clinton",1
"11301","Barack Obama","8","Ronald Reagan Joe Biden",1
"11302","Barack Obama","8","Ronald Reagan Richard Nixon",0
"11303","Bernie Sanders","8","Abraham Lincoln Barack Obama",1
"11304","Bernie Sanders","8","Abraham Lincoln Donald Trump",0
"11305","Bernie Sanders","8","Abraham Lincoln Elizabeth Warren",1
"11306","Bernie Sanders","8","Abraham Lincoln George W. Bush",0
"11307","Bernie Sanders","8","Abraham Lincoln Hillary Clinton",1
"11308","Bernie Sanders","8","Abraham Lincoln Joe Biden",1
"11309","Bernie Sanders","8","Abraham Lincoln Richard Nixon",0
"11310","Bernie Sanders","8","Abraham Lincoln Ronald Reagan",0
"11311","Bernie Sanders","8","Barack Obama Abraham Lincoln",0
"11312","Bernie Sanders","8","Barack Obama Donald Trump",0
"11313","Bernie Sanders","8","Barack Obama Elizabeth Warren",1
"11314","Bernie Sanders","8","Barack Obama George W. Bush",0
"11315","Bernie Sanders","8","Barack Obama Hillary Clinton",0
"11316","Bernie Sanders","8","Barack Obama Joe Biden",0
"11317","Bernie Sanders","8","Barack Obama Richard Nixon",0
"11318","Bernie Sanders","8","Barack Obama Ronald Reagan",0
"11319","Bernie Sanders","8","Donald Trump Abraham Lincoln",1
"11320","Bernie Sanders","8","Donald Trump Barack Obama",1
"11321","Bernie Sanders","8","Donald Trump Elizabeth Warren",1
"11322","Bernie Sanders","8","Donald Trump George W. Bush",0
"11323","Bernie Sanders","8","Donald Trump Hillary Clinton",1
"11324","Bernie Sanders","8","Donald Trump Joe Biden",1
"11325","Bernie Sanders","8","Donald Trump Richard Nixon",0
"11326","Bernie Sanders","8","Donald Trump Ronald Reagan",0
"11327","Bernie Sanders","8","Elizabeth Warren Abraham Lincoln",0
"11328","Bernie Sanders","8","Elizabeth Warren Barack Obama",0
"11329","Bernie Sanders","8","Elizabeth Warren Donald Trump",0
"11330","Bernie Sanders","8","Elizabeth Warren George W. Bush",0
"11331","Bernie Sanders","8","Elizabeth Warren Hillary Clinton",0
"11332","Bernie Sanders","8","Elizabeth Warren Joe Biden",0
"11333","Bernie Sanders","8","Elizabeth Warren Richard Nixon",0
"11334","Bernie Sanders","8","Elizabeth Warren Ronald Reagan",0
"11335","Bernie Sanders","8","George W. Bush Abraham Lincoln",1
"11336","Bernie Sanders","8","George W. Bush Barack Obama",1
"11337","Bernie Sanders","8","George W. Bush Donald Trump",1
"11338","Bernie Sanders","8","George W. Bush Elizabeth Warren",1
"11339","Bernie Sanders","8","George W. Bush Hillary Clinton",1
"11340","Bernie Sanders","8","George W. Bush Joe Biden",1
"11341","Bernie Sanders","8","George W. Bush Richard Nixon",1
"11342","Bernie Sanders","8","George W. Bush Ronald Reagan",1
"11343","Bernie Sanders","8","Hillary Clinton Abraham Lincoln",1
"11344","Bernie Sanders","8","Hillary Clinton Barack Obama",1
"11345","Bernie Sanders","8","Hillary Clinton Donald Trump",0
"11346","Bernie Sanders","8","Hillary Clinton Elizabeth Warren",1
"11347","Bernie Sanders","8","Hillary Clinton George W. Bush",0
"11348","Bernie Sanders","8","Hillary Clinton Joe Biden",1
"11349","Bernie Sanders","8","Hillary Clinton Richard Nixon",0
"11350","Bernie Sanders","8","Hillary Clinton Ronald Reagan",0
